video_id,comment_text,likes,published_at,updated_at,comment_id
wUn05hdkhjM,"The movie is way better than the trailers. Seriously. <br>It&#39;s already rolling in my country, I&#39;ve watched it",4,2017-04-27T07:43:29Z,2017-04-27T07:43:29Z,UgiOBGgYl2mj93gCoAEC
wUn05hdkhjM,its april 26,0,2017-04-26T17:46:54Z,2017-04-26T17:46:54Z,UggblQ91wtgaBHgCoAEC
wUn05hdkhjM,i watch in cinema full movie,0,2017-04-26T17:46:41Z,2017-04-26T17:46:41Z,Uggsp2cVygETV3gCoAEC
wUn05hdkhjM,i cry last part of gurdian galaxy yondu died he sacrificed to peter and peter  dad are villain,0,2017-04-26T17:46:20Z,2017-04-26T17:46:20Z,Ugi33P45yZDMEngCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m28s"">0:28</a> he is so cute!!!",0,2017-04-26T17:11:36Z,2017-04-26T17:11:36Z,Uggm_FbXN-m-03gCoAEC
wUn05hdkhjM,What remix of the chain is this?,0,2017-04-25T19:33:18Z,2017-04-25T19:33:18Z,Uggxc68RmweLPngCoAEC
wUn05hdkhjM,You should make Spiderman versus Deadpool the movie,0,2017-04-25T01:50:08Z,2017-04-25T01:50:08Z,UgjGZivZEEEzH3gCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m15s"">1:15</a><br>🔥            🔥🔥🔥 🔥🔥🔥<br>🔥                 🔥            🔥<br>🔥🔥🔥 🔥🔥🔥      🔥",0,2017-04-24T09:57:17Z,2017-04-24T09:57:17Z,UgiCDjqPggEqbHgCoAEC
wUn05hdkhjM,Watching Chris Pratt in parks and rec and hearing him say &quot;Sometimes the thing you are searching for your whole life is right there by your side all along.&quot;,1,2017-04-24T04:08:09Z,2017-04-24T04:08:09Z,Uggf4Ec_mlR0sHgCoAEC
wUn05hdkhjM,"Chain keep us together, running in the shadow.",0,2017-04-24T00:15:22Z,2017-04-24T00:15:22Z,Ughm3xHaPXDFongCoAEC
wUn05hdkhjM,"I love marvel but How the hell anyone can like this ? it looks animated , the acting is soo cheesy &amp; kinda feels like over acting 😐",0,2017-04-23T08:31:13Z,2017-04-23T08:31:13Z,UghtPVjWx8wM_ngCoAEC
wUn05hdkhjM,"Peter:And who the hell are you?<br>Ego: I am nobody from nowhere,u want work for me?",1,2017-04-23T05:11:22Z,2017-04-23T05:11:22Z,UgjcBWJyIgHMVXgCoAEC
wUn05hdkhjM,hi,0,2017-04-23T00:32:56Z,2017-04-23T00:32:56Z,UgjCXGvQ2UIaHngCoAEC
wUn05hdkhjM,ohhh i hope marvel make more new superheroes movies,0,2017-04-22T23:52:12Z,2017-04-22T23:52:24Z,UgjPyE-mgLyJu3gCoAEC
wUn05hdkhjM,Ahhhhhhhhhhhhhhhhhh-Drax 2017,0,2017-04-22T22:37:44Z,2017-04-22T22:37:44Z,Ugjd2JnEw1mVn3gCoAEC
wUn05hdkhjM,What is the background song?,0,2017-04-22T22:27:58Z,2017-04-22T22:27:58Z,Ugj9kBs-MplekngCoAEC
wUn05hdkhjM,What&#39;s the name of the song in the trailer?,0,2017-04-22T16:27:20Z,2017-04-22T16:27:20Z,Ugj3NLfNBj0dQXgCoAEC
wUn05hdkhjM,What&#39;s the name of the soundtrack?,0,2017-04-22T04:43:29Z,2017-04-22T04:43:29Z,UgjRzk41ScqBWXgCoAEC
wUn05hdkhjM,Did anyone else notice Rocket was floating near the end?,0,2017-04-22T01:56:10Z,2017-04-22T01:56:10Z,UgiEZZvcT_3ZhngCoAEC
wUn05hdkhjM,Fleetwood Mac&#39;s &quot;The Chain&quot; fits perfectly here. I hope this remixed edit will make it&#39;s way to the original soundtrack.,1,2017-04-21T16:52:53Z,2017-04-21T16:52:53Z,Ugi58poAju5i6HgCoAEC
wUn05hdkhjM,A garden of the Galaxy...,0,2017-04-21T13:50:04Z,2017-04-21T13:50:04Z,Ugge15ntR2Ij5HgCoAEC
wUn05hdkhjM,скоро,0,2017-04-21T10:46:03Z,2017-04-21T10:46:03Z,Ugj81AyBnp5lp3gCoAEC
wUn05hdkhjM,This one time me and my dad went to see the new power rangers movie and this trailer came on with this movie,0,2017-04-21T08:47:55Z,2017-04-21T08:47:55Z,UgiY-o9EGvQcvHgCoAEC
wUn05hdkhjM,What&#39;s the title of the music?,0,2017-04-20T09:24:00Z,2017-04-20T09:24:00Z,UgjDtXLM8xFcM3gCoAEC
wUn05hdkhjM,AAAAAND now I ship Nebula and Drax.,1,2017-04-20T05:02:45Z,2017-04-20T05:02:45Z,UggCf9lHXCaLGXgCoAEC
wUn05hdkhjM,"I watched the first Guardians, because I had nothing else to watch that day.  Now they are by far my favorite part of the Marvel Universe.  So well done on all accounts, now I cannot wait for this movie.",0,2017-04-20T00:41:41Z,2017-04-20T00:41:41Z,UggFSpA5dVAc6XgCoAEC
wUn05hdkhjM,I like to imagine what kind of sick shit Deadpool can get into mixing in with this crew.,0,2017-04-19T13:23:04Z,2017-04-19T13:23:04Z,UgjwsP2cclRwPngCoAEC
wUn05hdkhjM,Am i the only one who prefers big groot over baby groot?,0,2017-04-19T02:02:07Z,2017-04-19T02:02:07Z,UgihivZ5Ukyr7XgCoAEC
wUn05hdkhjM,"trailer 2 for vol/1 was so great in comparison and as the movie. Hope this one ain&#39;t a missed bag...some screening reviews are already out. A few were indeed concerning. This is gamble material folks, second time is tough. But we&#39;ll see.",0,2017-04-18T19:28:48Z,2017-04-18T19:31:33Z,Ugj2TlNjJ5a3u3gCoAEC
wUn05hdkhjM,I just been told by &quot;rocket the raccoon&quot; that he said this &quot;the film&quot;guardians of the galaxy vol.2&quot; will have 5 bonus end credit scenes&quot; so be like a gum &amp; stick around &amp; uh tell &quot;everyone&quot; about this you heard ?,1,2017-04-18T17:39:34Z,2017-04-18T17:39:34Z,Ugi-LSDkxaFrS3gCoAEC
wUn05hdkhjM,Baby Groot? haha wonder what his super power would be..,1,2017-04-18T14:46:12Z,2017-04-18T14:46:12Z,UghM0BWlmOI9kXgCoAEC
wUn05hdkhjM,"Please help me win this scholarship by voting for me! I haven&#39;t won any scholarships yet but hopefully this will be my first one! I need this since it will truly benefit my education at UC Davis. <br><br>Thank you so much for your time reading this and spread the word! 💞<br><br><a href=""http://wshe.es/XF4RrTgZ"">http://wshe.es/XF4RrTgZ</a>",0,2017-04-18T01:42:07Z,2017-04-18T01:42:07Z,UgiRrlgicDFxWHgCoAEC
wUn05hdkhjM,the dude is the dad,0,2017-04-17T16:26:27Z,2017-04-17T16:26:27Z,Ugg9Sx3g5nU2ongCoAEC
wUn05hdkhjM,"Love Rocket&#39;s laugh at <a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m58s"">0:58</a>. That&#39;s a real laugh.",5,2017-04-17T06:27:49Z,2017-04-17T06:28:59Z,Ugim83aD31gNJXgCoAEC
wUn05hdkhjM,Batista is killing it man,0,2017-04-16T18:07:04Z,2017-04-16T18:07:04Z,Ugh3CFbN4l7WXXgCoAEC
wUn05hdkhjM,"Who the hell are you?<br>I am your uncle, Peter.",1,2017-04-16T17:41:57Z,2017-04-16T17:41:57Z,UgjidAVF63gy93gCoAEC
wUn05hdkhjM,Been Waiting for this movie.,0,2017-04-16T12:20:27Z,2017-04-16T12:20:27Z,UgjZblXjm28mXHgCoAEC
wUn05hdkhjM,I wish they can maybe put teen titans in infinity war they know who thanoes is I think but in teen titans thanoes is known as dark side but I hope they put teen titans in infinity war maybe raven will see the future and she sees thanoes destroying the world I know that&#39;s kind of like avengers age of ultron when Tony sees thanoes but maybe they can figure something out like if u agree,1,2017-04-16T11:04:55Z,2017-04-16T11:06:40Z,UgjH8sGlbfn2AHgCoAEC
wUn05hdkhjM,What is the song? it&#39;s awesome!!,0,2017-04-16T10:51:49Z,2017-04-16T10:51:49Z,Ugicjv8C9drL1XgCoAEC
wUn05hdkhjM,Only 1 million views. what the neck. I thought this was going to get like 30 million views,0,2017-04-16T01:17:08Z,2017-04-16T01:17:08Z,UgieaVQGUMKQmXgCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m26s"">1:26</a> 👋",0,2017-04-16T00:19:22Z,2017-04-16T00:19:22Z,UggvZR4hLwQUu3gCoAEC
wUn05hdkhjM,великолепно!,0,2017-04-15T20:23:13Z,2017-04-15T20:23:13Z,Ugjpo-z8W_lqXXgCoAEC
wUn05hdkhjM,SHUT UP AND TAKE MY MONEY 💰,0,2017-04-15T14:57:55Z,2017-04-15T14:57:55Z,UgjvZA2DVM7HpngCoAEC
wUn05hdkhjM,"Judging by the comments below, I&#39;m probably in the minority here when I say this, but I&#39;m not as gung-ho for GOTG this time around. I don&#39;t know..... this movie just feels too &quot;Disney-fied&quot; to me. I mean, did they really have to make Groot that small &amp; that young? It feels like they&#39;re telling us they will be intentionally pandering ​to audiences this time around with an absurdly cute baby Groot. While I&#39;m anxious to see what the next entry into the MCU will be as they methodically continue to set the table for Infinity War, I&#39;ve cringed at the sight of Dave Bautista camping it up out there in all of these trailers. As a former WWE wrestler he&#39;s a ham actor to begin with, and it looks like he&#39;s trying too hard to be the comedy relief now. I hope they disprove my suspicions, but as of now I&#39;m​ lowering my expectations a notch.",0,2017-04-15T11:42:15Z,2017-04-15T11:51:54Z,UgiGAktlQ4Rvz3gCoAEC
wUn05hdkhjM,шикарно,0,2017-04-14T20:19:35Z,2017-04-14T20:19:35Z,UgjdmsXSVw2nVHgCoAEC
wUn05hdkhjM,soooo why is mantis important,0,2017-04-14T20:14:38Z,2017-04-14T20:14:38Z,UgiJ35jtOt-c9XgCoAEC
wUn05hdkhjM,You guys know how to make trailers!,0,2017-04-14T17:46:17Z,2017-04-14T17:46:17Z,UghvD6GpwgoagngCoAEC
wUn05hdkhjM,OMG THIS CAME OUT ON MY BIRTHDAY!,0,2017-04-14T16:45:13Z,2017-04-14T16:45:13Z,Ugi9pC_s4NIbYHgCoAEC
wUn05hdkhjM,"there are marvel cinematic universe, why not making marvel game universe? :D",0,2017-04-14T16:29:26Z,2017-04-14T16:29:26Z,UgjbwCfOREzjIHgCoAEC
wUn05hdkhjM,"Luck, I am your father!=)))",0,2017-04-14T13:26:43Z,2017-04-14T13:26:43Z,Ugj1mOy_kF187XgCoAEC
wUn05hdkhjM,Fleetwood Mac - The Chain,0,2017-04-14T09:28:43Z,2017-04-14T09:28:43Z,UgjX1k8s2FfnmHgCoAEC
wUn05hdkhjM,I am  your father,0,2017-04-14T03:57:27Z,2017-04-14T03:57:27Z,Uggadj7_etmzfngCoAEC
wUn05hdkhjM,It&#39;s coming out Cinco de Mayo! Can&#39;t wait.,0,2017-04-14T03:19:12Z,2017-04-14T03:19:12Z,UghkWjLcUonVingCoAEC
wUn05hdkhjM,Star lord------sometimes the things your looking for your entire life its right there by your side all along <br>me-<del>---</del><b>looks beside him and sees no nintendo switch</b><br>me-<del>---</del>(;-;),2,2017-04-13T22:55:08Z,2017-04-13T22:55:08Z,Ugh0bnr8GJqpxXgCoAEC
wUn05hdkhjM,All these things are building up to infinity war..,1,2017-04-13T22:36:52Z,2017-04-13T22:36:52Z,UghMA-BsA5J_bngCoAEC
wUn05hdkhjM,groot so cute,0,2017-04-13T15:56:53Z,2017-04-13T15:56:53Z,UghvADI45xY333gCoAEC
wUn05hdkhjM,mantis &lt;3,0,2017-04-13T15:08:24Z,2017-04-13T15:08:24Z,UgifRopPoyTaY3gCoAEC
wUn05hdkhjM,faaaaaaaaaaak,0,2017-04-13T15:06:44Z,2017-04-13T15:06:44Z,Ugig-sEWkvquKXgCoAEC
wUn05hdkhjM,посмотреть можно,0,2017-04-13T09:32:00Z,2017-04-13T09:32:00Z,Ugjn6vbsIQMN7ngCoAEC
wUn05hdkhjM,to the people of marvel when you gone introduce carnage to the big screen,0,2017-04-13T08:27:38Z,2017-04-13T08:27:38Z,UgjdM3-48OqPeHgCoAEC
wUn05hdkhjM,으핫~빨리 보고싶당~!!!,0,2017-04-13T05:50:02Z,2017-04-13T05:50:02Z,UghPrggSXyjKnHgCoAEC
wUn05hdkhjM,who is Mantis???,0,2017-04-13T02:25:07Z,2017-04-13T02:25:07Z,UgjhjXGsyK_Oq3gCoAEC
wUn05hdkhjM,"I&#39;m a hardcore Batman fan, but Guardians of the Galaxy is my favorite comic book movie ! I am more excited for Guardians of the Galaxy vol 2 than anything ! This shit is better than anything DC and I&#39;m a Batman fanboy lol !!!",1,2017-04-12T23:30:58Z,2017-04-12T23:30:58Z,Ugg2daCZPi2jzngCoAEC
wUn05hdkhjM,Sounds Good😍,0,2017-04-12T17:58:26Z,2017-04-12T17:58:26Z,UgjP3O_KIgp5VXgCoAEC
wUn05hdkhjM,Isn&#39;t that Cody Frost version of The Chain,0,2017-04-12T15:34:14Z,2017-04-12T15:34:14Z,UggQIptEQyjopXgCoAEC
wUn05hdkhjM,"peter, i am groot",0,2017-04-12T14:41:04Z,2017-04-12T14:41:04Z,UghFQifvpg6WxngCoAEC
wUn05hdkhjM,She just told Everyone your deepest darkest secret!<br>You must be so embarrassed?!<br>Ahahaha! DO ME! DO ME! DO ME!,0,2017-04-12T10:57:40Z,2017-04-12T10:57:40Z,UgiQFjR3z6m24ngCoAEC
wUn05hdkhjM,<b>Die spaceship!</b>,0,2017-04-12T08:50:36Z,2017-04-12T08:50:36Z,UgjpAYCuyAetWXgCoAEC
wUn05hdkhjM,"this is so perfectly co-ordinated with the music, not to mention the a+ song choice, this is amazing<br>i keep replaying this omg",4,2017-04-12T05:58:29Z,2017-04-12T05:58:29Z,Ugj8tNtI73bpjXgCoAEC
wUn05hdkhjM,Man the music Marvel is using for their recent trailers is fantastic!,1,2017-04-11T21:00:15Z,2017-04-11T21:00:15Z,UggxMMdTEBVsn3gCoAEC
wUn05hdkhjM,yes it shows star Lord&#39;s dad,0,2017-04-11T20:00:04Z,2017-04-11T20:00:04Z,Ugij3fDcj9gNaHgCoAEC
wUn05hdkhjM,hola,0,2017-04-11T17:50:05Z,2017-04-11T17:50:05Z,Ugj9NACaetbm9XgCoAEC
wUn05hdkhjM,Nebula joins the Guardians???,0,2017-04-11T11:29:02Z,2017-04-11T11:29:02Z,Ugh1JHDUM7J2ingCoAEC
wUn05hdkhjM,this movie gonna be lit🔥,1,2017-04-11T06:14:15Z,2017-04-11T06:14:15Z,UgjfgDmxoDpurngCoAEC
wUn05hdkhjM,"I am your Peter, <b>DAD</b>",0,2017-04-11T04:36:57Z,2017-04-11T04:36:57Z,UgjbBubio2ASMHgCoAEC
wUn05hdkhjM,&quot;we are not friends we are family&quot; okay who let the people from fast and furious help with this movie,0,2017-04-10T16:33:12Z,2017-04-10T16:33:12Z,UgiE1quI0l1X4ngCoAEC
wUn05hdkhjM,How many disgusting hidden muslem codes are in the movie,0,2017-04-10T14:40:09Z,2017-04-10T14:40:09Z,UgjUv2CqutGsUngCoAEC
wUn05hdkhjM,favourate film can&#39;t wait.,1,2017-04-10T14:39:07Z,2017-04-10T14:39:07Z,UggvfOKCqPmMoHgCoAEC
wUn05hdkhjM,"Can&#39;t wait for this movie, Marvel, you have done a damn fine job this year",0,2017-04-08T14:25:58Z,2017-04-08T14:25:58Z,Ugj-02cm0HslhXgCoAEC
wUn05hdkhjM,"<a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=00m30s"">00:30</a> nooo groot!",0,2017-04-08T02:21:28Z,2017-04-08T02:21:28Z,Ugi8e1XYB0xGrXgCoAEC
wUn05hdkhjM,"i just wanna know what is that song at <a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m23s"">0:23</a> ...",0,2017-04-07T20:34:33Z,2017-04-07T20:34:33Z,Ughpr36IdSKtKXgCoAEC
wUn05hdkhjM,Seriously whoever edited this is cray talented,0,2017-04-07T19:55:49Z,2017-04-07T19:55:49Z,UghrSOf9aEsmXXgCoAEC
wUn05hdkhjM,What&#39;s the name of this song playing,0,2017-04-06T20:57:34Z,2017-04-06T20:57:34Z,UghZlnXb5WwRKXgCoAEC
wUn05hdkhjM,I just noticed Drax is Bautista from WWE...,0,2017-04-06T07:05:40Z,2017-04-06T07:05:40Z,UgjN21szFQGveXgCoAEC
wUn05hdkhjM,"Can&#39;t get tickets for IMAX 3d or let&#39;s say I don&#39;t want to, The IMAX I go to ain&#39;t running fullscreen and IMAX quality Marvel movies. I went to watch Civil war and Dr. Strange but they disappointed with poor video quality and with only half the screen. Please don&#39;t sell your Movies to IMAX Hyderabad, they don&#39;t maintain High resolution and quality. <br><br>Only defaming your movies are IMAX Hyderabad.",0,2017-04-06T05:51:59Z,2017-04-06T05:51:59Z,UghktHtcDrNvd3gCoAEC
wUn05hdkhjM,i&#39;m doctor strange<br><br>deadpool : can u fix this ugly face?,0,2017-04-03T11:55:42Z,2017-04-03T11:55:42Z,Ugj6oQe6_mODE3gCoAEC
wUn05hdkhjM,Anyone who thought replacing the tower of terror with this was a good idea:<br>You made my little brother cry. I hope you&#39;re real frickin happy,1,2017-04-03T03:32:09Z,2017-04-03T03:32:09Z,UgifGYH5PCknqngCoAEC
wUn05hdkhjM,Baby Groot is the best character in this movie,0,2017-04-02T21:17:18Z,2017-04-02T21:17:18Z,Ugg9D8JROjqebHgCoAEC
wUn05hdkhjM,"Name of the music that starts at <a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m15s"">1:15</a>?? please someone reply",0,2017-04-02T10:04:09Z,2017-04-02T10:04:09Z,UgiFWGQ442okfXgCoAEC
wUn05hdkhjM,"PLEASE, MARVEL: PUT THIS SONG (THE CHAIN) DURING THE MOVIE! PLEASE!!!",0,2017-04-02T05:44:10Z,2017-04-02T05:44:10Z,Ugj8aoqlMXPYdngCoAEC
wUn05hdkhjM,Okay but the part with Star Lord and Gamora killed me okay THE WAY HE LOOKS AT HER I CAN&#39;T EVEN RN GUYS I&#39;M SO EXCITED FOR THIS MOVIE 😍😭👏,1,2017-04-02T04:37:31Z,2017-04-02T04:37:31Z,Ugg08JxeAM-y_HgCoAEC
wUn05hdkhjM,funny that both this and doctor strange take place before civil war,0,2017-04-02T04:04:37Z,2017-04-02T04:04:37Z,UghajeFxabc-T3gCoAEC
wUn05hdkhjM,"Draz is literally half serious and half comedy material<br><br>Which doesnt normally fit his character, but hey... its Marvel doing their things again",0,2017-04-01T15:50:10Z,2017-04-01T15:50:10Z,UggQ0D_8T4Jc8ngCoAEC
wUn05hdkhjM,In comic the star load and all characters are not joking,0,2017-04-01T04:36:42Z,2017-04-01T04:36:42Z,Ugges5po_uQgr3gCoAEC
wUn05hdkhjM,Ohblaya bola bola bo,0,2017-03-31T19:55:35Z,2017-03-31T19:55:35Z,UggSqNG0G732d3gCoAEC
wUn05hdkhjM,song?,0,2017-03-30T00:48:39Z,2017-03-30T00:48:39Z,UgghyqUftUI1lXgCoAEC
wUn05hdkhjM,awesome 👍,1,2017-03-29T18:13:56Z,2017-03-29T18:13:56Z,UgxGYBgPMI1Me4mN7v54AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m59s"">1:59</a> WTF is he saying???",0,2017-03-29T09:08:42Z,2017-03-29T09:08:42Z,Ugx8DwIrm8uf0ZpBPAV4AaABAg
wUn05hdkhjM,SUPERB TRAILER....,0,2017-03-29T05:48:11Z,2017-03-29T05:48:11Z,UgzFoxPL8XbW69XUX754AaABAg
wUn05hdkhjM,What is this song called?,0,2017-03-28T15:18:42Z,2017-03-28T15:18:42Z,Ugw1afwVIIo4drVR-pF4AaABAg
wUn05hdkhjM,And here comes the daddy😂😂,0,2017-03-28T14:19:16Z,2017-03-28T14:19:16Z,UgxVJYyij7_ZxIbgp6Z4AaABAg
wUn05hdkhjM,"Far out Karen Gillan is such an awful actress, everything she says feels so forced. Shame they gave her such a cool character, I noticed it in the first movie and hated her for it. They should have just killed her off.",0,2017-03-28T14:14:36Z,2017-03-28T14:14:36Z,UgxNG86gUYof7L0tYM94AaABAg
wUn05hdkhjM,Amy Pond really changed.....,0,2017-03-28T13:23:10Z,2017-03-28T13:23:10Z,UgyoQ0PMncYhYv1CnuB4AaABAg
wUn05hdkhjM,Guardians of Anxiety!,0,2017-03-28T04:57:07Z,2017-03-28T04:57:07Z,UgwYRn7_In2TiJhCN-R4AaABAg
wUn05hdkhjM,Another garbage INCOMING ! from marvel,0,2017-03-27T11:52:14Z,2017-03-27T11:52:14Z,UgwoiNMnRHuxuqd63qR4AaABAg
wUn05hdkhjM,"Im still pissed that they chose to name the Dad&#39;s character Ego.  If he is not a giant planet, then it is not the same character at all, just another character with the same first name.",0,2017-03-27T02:18:31Z,2017-03-27T02:18:31Z,UgxhrEDGAIl7zbTRgpl4AaABAg
wUn05hdkhjM,Marvel MY DID YOU KILL OFF WOLVERINE!!!!!!😡😡😡😡😡😢😢😢😢😢😢😢😢😢😢😢😢😢😢,0,2017-03-26T05:38:26Z,2017-03-26T05:38:26Z,Ugy6bqRXgbsXyadS0uN4AaABAg
wUn05hdkhjM,She looks like Yellow Diamond.....,0,2017-03-25T21:04:59Z,2017-03-25T21:04:59Z,UgxWQjF8HZSiXp2AdHZ4AaABAg
wUn05hdkhjM,oderei a musica,0,2017-03-25T04:59:57Z,2017-03-25T04:59:57Z,UgynhvWKCwJPMzvnc794AaABAg
wUn05hdkhjM,"&quot;Pete, I am your father&quot;.  Sounds familiar.  Also.. people in the UK will be expecting cars when they hear The Chain.  Expect a petrolhead backlash.  Just sayin&#39;..",0,2017-03-24T15:01:47Z,2017-03-24T15:01:47Z,UgwQPTqzPGcKcSFjTKF4AaABAg
wUn05hdkhjM,"Name of the song that start from: <a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m00s"">1:00</a> is .... ? help",0,2017-03-23T12:57:01Z,2017-03-23T12:57:01Z,UggWu5UMf3r7qXgCoAEC
wUn05hdkhjM,"What the hell ! .. If this &quot;I&#39;m your dad !&quot; is true , It&#39;d be a silly spoiler for the movie .",0,2017-03-22T13:53:23Z,2017-03-22T13:53:23Z,UggDDMQ0V7jDBHgCoAEC
wUn05hdkhjM,meh,1,2017-03-21T12:27:20Z,2017-03-21T12:27:20Z,Uggu_ekeGtFicXgCoAEC
wUn05hdkhjM,"Lol Stop releasing trailers, everyone is already sold on this movie.",0,2017-03-21T04:39:49Z,2017-03-21T04:39:49Z,UghqpG_mFHAElXgCoAEC
wUn05hdkhjM,OMG THEY USED FLEETWOOD MAC&#39;S SONG &quot;The Chain&quot;!!!! YEEESSSSSSS!!,0,2017-03-20T16:35:24Z,2017-03-20T16:35:24Z,Ughb2gWbugmysngCoAEC
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m13s"">1:13</a> I think this is Ego in his planet form. Stop the video at this moment and look.",3,2017-03-20T07:15:22Z,2017-03-20T07:15:40Z,UgjEeUJOASMAj3gCoAEC
wUn05hdkhjM,Adam Warlock confirmed. The avenger&#39;s infinity war movies are going to be amazing,3,2017-03-19T00:01:55Z,2017-03-19T00:01:55Z,UgihRivAM4L-q3gCoAEC
wUn05hdkhjM,Wait how is this trailer sexist again,0,2017-03-18T15:51:36Z,2017-03-18T15:51:36Z,UghXNrGmo4fQoXgCoAEC
wUn05hdkhjM,DIE SPACESHIP!,0,2017-03-18T01:46:08Z,2017-03-18T01:46:08Z,UgiNceajkqWVtXgCoAEC
wUn05hdkhjM,ok debait time marvle vs dc ( we no marvle has already won with 1000000000000000000000 to 0.00000000000000000001,0,2017-03-17T19:46:55Z,2017-03-17T19:46:55Z,UgiLx-svvtHSP3gCoAEC
wUn05hdkhjM,what is the background song,0,2017-03-17T17:35:22Z,2017-03-17T17:35:22Z,UgjxlBdIVOuBkXgCoAEC
wUn05hdkhjM,My body is so ready,0,2017-03-17T12:46:30Z,2017-03-17T12:46:30Z,UgijfoKA_tbGi3gCoAEC
wUn05hdkhjM,"i think <a href=""http://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m46s"">1:46</a> is the best part of the trailer",0,2017-03-16T20:59:32Z,2017-03-16T20:59:32Z,UgjrpaeVGXDcs3gCoAEC
wUn05hdkhjM,and if you dont love me now<br>you will never love me again,0,2017-03-16T14:19:25Z,2017-03-16T14:19:25Z,UgiaUs_MDgpDx3gCoAEC
wUn05hdkhjM,This movie is going to be &quot;Legen&quot;  wait for it<br><br>&quot;DARY&quot; .,1,2017-03-16T09:04:58Z,2017-03-16T09:04:58Z,UgjpLlhv0J2s6XgCoAEC
wUn05hdkhjM,"Tony Stark, Loki, and Groot are the reasons why the MCU has no stakes.",1,2017-03-15T13:14:44Z,2017-03-15T13:14:44Z,UghrLUYYZ94mgXgCoAEC
wUn05hdkhjM,Song?,0,2017-03-15T04:23:16Z,2017-03-15T04:23:16Z,UggoWWigYSRp3ngCoAEC
wUn05hdkhjM,What is the song in this trailer?,0,2017-03-15T01:49:23Z,2017-03-15T01:49:23Z,UgiE3_qprn3K6HgCoAEC
wUn05hdkhjM,"This movie is gonna pwn. Kinda odd they made &quot;Ego:The Living Planet&quot; Peter&#39;s Dad as apposed to J-Son from the comics. But at least they got a great actor in Kurt Russel to play him, hopefully he&#39;ll turn into his Planeet form sometime in the movie.",0,2017-03-14T22:11:54Z,2017-03-14T22:11:54Z,UgiA224GYyJgi3gCoAEC
wUn05hdkhjM,what is this music&#39;s name?,0,2017-03-14T18:16:55Z,2017-03-14T18:16:55Z,UggqMhWhtwQkD3gCoAEC
wUn05hdkhjM,What is the name of the song that starts playing on 0: 22?,0,2017-03-14T16:34:33Z,2017-03-14T16:34:58Z,UgjHYHFwbmeC23gCoAEC
wUn05hdkhjM,Gilliaaaaan!!!!!!,0,2017-03-14T14:42:00Z,2017-03-14T14:42:00Z,UghHxa0STa_BkngCoAEC
wUn05hdkhjM,"Hey guys, latest movies of 2017 are up <b>Watch</b> <b>it</b> <b>here</b> - wholemovieonline,com",0,2017-03-14T04:34:58Z,2017-03-14T04:34:58Z,Ugi2yR9Afd4buXgCoAEC
wUn05hdkhjM,I could watch this trailer all day can&#39;t wait to see it in theaters,1,2017-03-14T03:35:18Z,2017-03-14T03:35:18Z,Ughoi5jsoNxM3XgCoAEC
wUn05hdkhjM,I seriously cannot wait for this to come out.,5,2017-03-14T02:11:42Z,2017-03-14T02:11:42Z,Ugg84fzcpg-kMXgCoAEC
wUn05hdkhjM,&quot;Die spaceship!&quot;,1,2017-03-13T23:53:46Z,2017-03-13T23:53:46Z,Ugi3cRnQhdo9yngCoAEC
wUn05hdkhjM,<b>Meanwhile with DC</b> <br>DC: <b>I WANNA BE MARVEL!! I WANNA! I WANNA! I WANNA! I WANNA! I WANNA! I WANNA! I WANNA! I WANNA!</b>,1,2017-03-13T23:45:23Z,2017-03-13T23:45:23Z,UgjnNNB3eNfvzHgCoAEC
wUn05hdkhjM,Peter&#39;s dad: after all these years I&#39;ve found you. <br>Peter: who the hell are you?<br>Peter&#39;s dad: I&#39;m your DAD Peter.<br>Awkward moment!,0,2017-03-13T19:03:13Z,2017-03-13T19:03:13Z,UghSsSQlYfw8JXgCoAEC
wUn05hdkhjM,heymarvel why dont you make a movie about all ghost riders come together and the bad guys that has been in every ghost rider movie come back to life and then all the ghost riders and all the bad guys have a big war,0,2017-03-13T01:27:33Z,2017-03-13T01:27:33Z,Ugj8iwsbHS1T1ngCoAEC
wUn05hdkhjM,Show Time A-Holes!,1,2017-03-12T12:02:24Z,2017-03-12T12:02:24Z,Ugg16V1ex07kWXgCoAEC
wUn05hdkhjM,EGO : I&#39;m your dad peter.<br>peter : noooooo,2,2017-03-12T08:33:14Z,2017-03-12T08:33:14Z,UghRdB6w7hGuingCoAEC
